_unit_id,_created_at,_id,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,comments,describe_why_this_is_not_annotatable,not_annotatable,please_explain_the_revisions_write_na_if_not_annotatable,aligned,id,original,revised
3471075812,7/11/2023 06:25:28,6661929274,7/11/2023 06:05:41,False,cf_internal,1.0,46922503,IT,Veneto,Vicenza,93.70.93.159,,,,"- The misspelling ""aslo"" was corrected to ""also.""","It {aslo=>also} features a prominent Deaf Ministry , one of the pioneering Deaf Ministries of Australia .",wiki_test_549,"It aslo features a prominent Deaf Ministry , one of the pioneering Deaf Ministries of Australia .","It also features a prominent Deaf Ministry , one of the pioneering Deaf Ministries of Australia ."
3471075813,7/11/2023 09:21:25,6661992703,7/11/2023 09:06:02,False,cf_internal,1.0,46922503,IT,Veneto,Vicenza,93.70.93.159,,,,"- ""Realised"" was changed to the American English spelling ""realized.""
- ""A"" was inserted as ""a different"" is a common collocate.",I {realised=>realized} that it was {=>a} different actor playing instead {of Danny brook=>} .,fce_test_401,I realised that it was different actor playing instead of Danny brook .,I realized that it was a different actor playing instead .
3471075814,7/11/2023 07:49:11,6661964085,7/11/2023 07:32:29,False,cf_internal,1.0,46922503,IT,Veneto,Vicenza,93.70.93.159,,,,"- ""Which is"" was removed to improve conciseness and fluency.
- Periods go inside quotations in standard American English.","On the other hand , people will still be living in a building {which is=>} constructed for a "" family {=>.} "" {.=>}",fce_dev_158,"On the other hand , people will still be living in a building which is constructed for a "" family "" .","On the other hand , people will still be living in a building constructed for a "" family . """
3471075815,6/23/2023 16:39:51,6656317375,6/23/2023 16:38:31,False,cf_internal,1.0,47004074,US,Indiana,Bloomington,68.38.141.196,,,,- A spelling error was corrected.,I {realy=>really} got to know them after the concert .,fce_test_196,I realy got to know them after the concert .,I really got to know them after the concert .
3471075816,6/22/2023 18:43:40,6655903828,6/22/2023 18:43:00,False,cf_internal,1.0,47004074,US,Illinois,Chicago,154.47.25.194,,,,"- ""really"" is the correct spelling, and the sentence needed the article ""a"" to be grammatical.",It was {relly=>really a} pity because I expected to see artists from France and Italy .,fce_dev_11,It was relly pity because I expected to see artists from France and Italy .,It was really a pity because I expected to see artists from France and Italy .
3471075817,6/23/2023 16:48:10,6656319696,6/23/2023 16:40:41,False,cf_internal,1.0,47004074,US,Indiana,Bloomington,68.38.141.196,,,,"- ""the"" was added because ""computer's advanced technology"" requires an article.
- A comma was added before a relative clause.
- ""with"" was removed because ""contact"" requires a noun phrase as a direct object and not a preposition.","Apart from this , {=>the} computer 's advanced technology allows me to contact anyone at the moment that I want to , while five years ago when I did not have a computer , I had to write letters {=>,} which was a slower way to contact {with=>} people .",fce_test_102,"Apart from this , computer 's advanced technology allows me to contact anyone at the moment that I want to , while five years ago when I did not have a computer , I had to write letters which was a slower way to contact with people .","Apart from this , the computer 's advanced technology allows me to contact anyone at the moment that I want to , while five years ago when I did not have a computer , I had to write letters , which was a slower way to contact people ."
3471075818,7/11/2023 09:21:44,6661992782,7/11/2023 09:21:29,False,cf_internal,1.0,46922503,IT,Veneto,Vicenza,93.70.93.159,,,,"- The misspelling ""an"" was corrected to ""and.""",My wife {an=>and} I spent a couple of days in London two weeks ago .,fce_dev_624,My wife an I spent a couple of days in London two weeks ago .,My wife and I spent a couple of days in London two weeks ago .
3471075819,7/11/2023 05:42:50,6661905435,7/11/2023 05:41:09,False,cf_internal,1.0,46922503,IT,Veneto,Vicenza,93.70.93.159,,,,"- ""The"" was inserted as the phrase after ""Thank you for"" typically uses ""the"" when its a noun. 
- ""Activities"" collocates more frequently with ""schedule.""
- The misspelling ""shure"" was corrected to ""sure.""","Thank you very much for {=>the} many interesting {positions=>activities} in this schedule , especially the river trip to Greenwich , which , we are {shure=>sure} , will be very exciting .",fce_test_594,"Thank you very much for many interesting positions in this schedule , especially the river trip to Greenwich , which , we are shure , will be very exciting .","Thank you very much for the many interesting activities in this schedule , especially the river trip to Greenwich , which , we are sure , will be very exciting ."
3471075820,7/11/2023 06:05:40,6661917653,7/11/2023 06:03:44,False,cf_internal,1.0,46922503,IT,Veneto,Vicenza,93.70.93.159,,,,"- An adverbial phrase requires a comma when it is placed at the beginning of a sentence.
- ""Thing"" was replaced with the plural ""things"" as the lack of article implies multiple ""historical things.""
- The misspelling ""migh"" was corrected to ""might.""
- ""Which"" was changed to ""that"" because the following phrase is essential to the sentence.","When you are tired after looking around {=>,} you might want to buy drinks or something to eat , or if you are fed up with historical {thing=>things} , you {migh=>might} as well just pop into the modern gallery to see things {which=>that} are more modern .",fce_dev_400,"When you are tired after looking around you might want to buy drinks or something to eat , or if you are fed up with historical thing , you migh as well just pop into the modern gallery to see things which are more modern .","When you are tired after looking around , you might want to buy drinks or something to eat , or if you are fed up with historical things , you might as well just pop into the modern gallery to see things that are more modern ."
3471075821,7/11/2023 06:45:22,6661938930,7/11/2023 06:30:02,False,cf_internal,1.0,46922503,IT,Veneto,Vicenza,93.70.93.159,,,,"- The comma was deleted because the following information is essential to the main clause.
- ""Over"" was corrected to ""other"" as ""over the other"" is a common phrase.","Two predictor circuits may overlap {,=>} with tuned circuits used for one predictor to jump over the {over=>other} .",wiki_test_662,"Two predictor circuits may overlap , with tuned circuits used for one predictor to jump over the over .",Two predictor circuits may overlap with tuned circuits used for one predictor to jump over the other .
3471075822,6/22/2023 13:50:32,6655850242,6/22/2023 13:36:56,False,cf_internal,1.0,46282460,US,Florida,Land O' Lakes,47.198.82.26,,,,"-Here, the tense is changed to past tense to better reflect the fact that this is a completed action. 'Some' replaces 'someone' because it is a general sentiment being expressed here as opposed to a specific person's opinion. 'Math' is also moved to make the sentence structure less clunky. 
-'Maths' is changed to 'math' to reflect the American English spelling/pronunciation. 
-'Practical' and 'useful' are rewritten to be spelled correctly, and they are moved to better fit the sentence structure.
-Again, 'says' is changed to the past tense.
-A comma splice is removed.
-The grammatically incorrect 'you're chose,' which is never a correct construction in English, is corrected to 'you choose.'
-'Charges all,' which does not have the intended meaning in English here, is replaced with 'uses,' which does.
-The possessive '-'s' is not needed here.
-The comma is inserted here, though really another word, like 'such,' should be included as well. 
-The comma is replaced with a semicolon because two independent clauses are being joined without a coordinating conjunction.","{Someone says=>Some said math because} it is {maths=>practical and useful} , {pratical , usefull=>} but the majority {says=>said} it is boring {,=>} unless you {'re chose=>choose} a job which {charges all=>uses} your math {'s=>} knowledge {=>,} as accounting {,=>;} otherwise you can use a calculator or a computer .",fce_test_324,"Someone says it is maths , pratical , usefull but the majority says it is boring , unless you 're chose a job which charges all your math 's knowledge as accounting , otherwise you can use a calculator or a computer .","Some said math because it is practical and useful , but the majority said it is boring unless you choose a job which uses your math knowledge , as accounting ; otherwise you can use a calculator or a computer ."
3471075823,6/23/2023 12:41:04,6656265132,6/23/2023 12:36:59,False,cf_internal,1.0,46282460,US,Florida,Land O' Lakes,47.198.82.26,,,,"-'Lake' should be capitalized here because it is part of a proper noun.
-'Lake' should be capitalized here because it is part of a proper noun.","The Houghton {lake=>Lake} Heights is a small residential community located on the southwestern shore of Houghton {lake=>Lake} , Michigan .",wiki_dev_704,"The Houghton lake Heights is a small residential community located on the southwestern shore of Houghton lake , Michigan .","The Houghton Lake Heights is a small residential community located on the southwestern shore of Houghton Lake , Michigan ."
3471075824,6/22/2023 16:46:34,6655883830,6/22/2023 16:40:44,False,cf_internal,1.0,46282460,US,Florida,Land O' Lakes,47.198.82.26,,,,"-These first two edits change the word order so that it sounds more natural in American English.
-This next edit deletes 'it' and changes 'has' to 'have' so that the plural noun  'clothes' agrees with the verb.
-This edit sounds more natural in American English.
-This edit correctly conjugates the verb into the conditional, 'were.'
-'Casino' here requires an article.
-This parenthetical needs to be set off with commas.","{The=>Now the} clothes {now=>} that they will wear {it has=>have} to be smart , not {how=>as if} you {are=>were} going to {=>a} casino {=>,} for example {=>,} but nice casual , not with sports shoes or T-shirts .",fce_dev_702,"The clothes now that they will wear it has to be smart , not how you are going to casino for example but nice casual , not with sports shoes or T-shirts .","Now the clothes that they will wear have to be smart , not as if you were going to a casino , for example , but nice casual , not with sports shoes or T-shirts ."
3471075825,6/23/2023 12:43:30,6656265776,6/23/2023 12:41:05,False,cf_internal,1.0,46282460,US,Florida,Land O' Lakes,47.198.82.26,,,,"-This edit corrects the spelling of 'complain.'
-This edit incorrectly changes the spelling of 'Theatre' even though in this case it is part of a proper noun.",I am writing this letter to {complane=>complain} about the Circle {Theatre=>Theater} .,fce_dev_544,I am writing this letter to complane about the Circle Theatre .,I am writing this letter to complain about the Circle Theater .
3471075826,6/23/2023 16:22:47,6656312818,6/23/2023 16:14:44,False,cf_internal,1.0,47004074,US,Indiana,Bloomington,68.38.141.196,,I think this edit is unnecessary and makes the sentence sound less natural.,not_annotatable,,It was a kind of map that showed the place for a lot of money which robbers {=>had} hid .,fce_test_104,It was a kind of map that showed the place for a lot of money which robbers hid .,It was a kind of map that showed the place for a lot of money which robbers had hid .
3471075827,6/22/2023 13:30:32,6655845212,6/22/2023 13:29:53,False,cf_internal,1.0,46282460,US,Florida,Land O' Lakes,47.198.82.26,,,,-The spelling here is corrected to 'margin.',"He beat the previous record by a large {margine=>margin} , approximately 30 minutes .",wiki_dev_156,"He beat the previous record by a large margine , approximately 30 minutes .","He beat the previous record by a large margin , approximately 30 minutes ."
3471075828,6/22/2023 13:55:52,6655851674,6/22/2023 13:54:48,False,cf_internal,1.0,46282460,US,Florida,Land O' Lakes,47.198.82.26,,,,"-The colon is deleted because it is ungrammatical in this situation.
-In American English, commas precede quotation marks.","This event was not what I call {:=>} "" a perfect evening out {=>,} "" {,=>} as your advertisement promised .",fce_test_566,"This event was not what I call : "" a perfect evening out "" , as your advertisement promised .","This event was not what I call "" a perfect evening out , "" as your advertisement promised ."
3471075829,6/23/2023 12:12:41,6656257057,6/23/2023 12:10:39,False,cf_internal,1.0,46282460,US,Florida,Land O' Lakes,47.198.82.26,,,,"-This edit adds a necessary preposition.
-This edit replaces 'what,' which is ungrammatical in this context, with 'that.'","{West=>To the west} of the city rises the Cerro de las Mitras , so called because the profile {what=>that} looks like several bishop 's mitres can be seen along its edge .",wiki_dev_632,"West of the city rises the Cerro de las Mitras , so called because the profile what looks like several bishop 's mitres can be seen along its edge .","To the west of the city rises the Cerro de las Mitras , so called because the profile that looks like several bishop 's mitres can be seen along its edge ."
3471075830,6/23/2023 17:07:02,6656324563,6/23/2023 16:58:43,False,cf_internal,1.0,47004074,US,Indiana,Bloomington,68.38.141.196,,,,"- Capitalization corrected to adhere to English grammar rules.
- Comma added after an introductory phrase.
- ""for starting"" was changed to ""to start"" because an infinitive is needed in this construction.","{AT=>At} seven o'clock on the dot {=>,} we went there {for starting=>to start} queueing .",fce_dev_440,AT seven o'clock on the dot we went there for starting queueing .,"At seven o'clock on the dot , we went there to start queueing ."
3471075831,6/23/2023 14:28:30,6656289133,6/23/2023 14:27:08,False,cf_internal,1.0,46282460,US,Florida,Land O' Lakes,47.198.82.26,,,,"-These first two edits move the subject before the verb in order to fix the sentence's word order.
-This edit fixes the punctuation because the sentence is not actually a question.",I would like to ask you what type of clothes {=>I} should {I=>} bring {?=>.},fce_test_158,I would like to ask you what type of clothes should I bring ?,I would like to ask you what type of clothes I should bring .
3471075832,6/23/2023 17:56:08,6656341279,6/23/2023 17:54:59,False,cf_internal,1.0,47004074,US,Indiana,Bloomington,68.38.141.196,,,,"- A spelling error was corrected.
- ""has"" was removed because it is redundant. 
- ""life"" was pluralized of the pronoun ""our.""","From the {begining=>beginning} of the century to now , modern technology has changed and {has=>} made our daily {life=>lives} easier .",fce_test_289,"From the begining of the century to now , modern technology has changed and has made our daily life easier .","From the beginning of the century to now , modern technology has changed and made our daily lives easier ."
3471075833,6/23/2023 13:25:25,6656274983,6/23/2023 13:23:48,False,cf_internal,1.0,46282460,US,Florida,Land O' Lakes,47.198.82.26,,,,-This edit substitutes a more natural sounding prepositional phrase for this context.,It would be meaningful {in my life=>for me} to take part in your camp .,fce_test_772,It would be meaningful in my life to take part in your camp .,It would be meaningful for me to take part in your camp .
3471075834,6/22/2023 18:42:58,6655903702,6/22/2023 18:38:01,False,cf_internal,1.0,47004074,US,Illinois,Chicago,154.47.25.194,,"""the"" is used to clarify which journalists and removing it changes the meaning",not_annotatable,,That fact should be respected by {the=>} journalists .,fce_dev_621,That fact should be respected by the journalists .,That fact should be respected by journalists .
3471075835,6/22/2023 16:38:19,6655882276,6/22/2023 16:37:38,False,cf_internal,1.0,46282460,US,Florida,Land O' Lakes,47.198.82.26,,,,-This is a style edit that simplifies the phrase's structure.,I was excited {that I had=>to get} a closer look at so many famous pop stars .,fce_test_348,I was excited that I had a closer look at so many famous pop stars .,I was excited to get a closer look at so many famous pop stars .
3471075836,6/22/2023 20:05:47,6655920392,6/22/2023 20:05:05,False,cf_internal,1.0,47004074,US,Indiana,Columbus,73.103.214.139,,,,- The period was put inside the quotations to follow certain style guides.,"There is no objective "" per se {"" .=>.""}",wiki_test_325,"There is no objective "" per se "" .","There is no objective "" per se ."""
3471075837,6/22/2023 16:21:12,6655879192,6/22/2023 16:16:42,False,cf_internal,1.0,47004074,US,Illinois,Chicago,154.47.25.194,,,,"- ""main line"" was changed to ""mainline"" which is the correct spelling for American English.",The nearest local airport and {main line=>mainline} train station are located at Wick and Thurso .,wiki_test_29,The nearest local airport and main line train station are located at Wick and Thurso .,The nearest local airport and mainline train station are located at Wick and Thurso .
3471075838,6/22/2023 20:04:16,6655920052,6/22/2023 20:03:19,False,cf_internal,1.0,47004074,US,Indiana,Columbus,73.103.214.139,,"""should"" does not mean the same as ""would,"" and this seems more like a style change rather than a GEC change.",not_annotatable,,"I have a baby and three dogs , so {it should=>log cabins would} be better {in log cabins=>} .",fce_dev_433,"I have a baby and three dogs , so it should be better in log cabins .","I have a baby and three dogs , so log cabins would be better ."
3471075839,7/11/2023 07:05:15,6661947381,7/11/2023 06:51:35,False,cf_internal,1.0,46922503,IT,Veneto,Vicenza,93.70.93.159,,,,"- The misspelling ""trailor"" was corrected to ""trailer.""","The plot involves two men who shoot each other at a laundromat , a runaway teenage girl , an abandoned hogan , an aluminum {trailor=>trailer} , and a car theft ring .",wiki_dev_557,"The plot involves two men who shoot each other at a laundromat , a runaway teenage girl , an abandoned hogan , an aluminum trailor , and a car theft ring .","The plot involves two men who shoot each other at a laundromat , a runaway teenage girl , an abandoned hogan , an aluminum trailer , and a car theft ring ."
3471075840,6/22/2023 16:12:45,6655877683,6/22/2023 16:12:03,False,cf_internal,1.0,46282460,US,Florida,Land O' Lakes,47.198.82.26,,This edit is meaning changing.,not_annotatable,-Incorrect: meaning changing,It is {to be=>} operated by the Toronto Transit Commission .,wiki_dev_821,It is to be operated by the Toronto Transit Commission .,It is operated by the Toronto Transit Commission .
3471075841,6/23/2023 14:27:07,6656288892,6/23/2023 14:25:58,False,cf_internal,1.0,46282460,US,Florida,Land O' Lakes,47.198.82.26,,,,-A comma is inserted here because the two adjectives are interchangeable in terms of order.,"Adelaide has a hot Mediterranean climate ( Köppen climate classification "" Csa "" ) , which generally means mild {=>,} wet winters and hot , dry summers .",wiki_dev_165,"Adelaide has a hot Mediterranean climate ( Köppen climate classification "" Csa "" ) , which generally means mild wet winters and hot , dry summers .","Adelaide has a hot Mediterranean climate ( Köppen climate classification "" Csa "" ) , which generally means mild , wet winters and hot , dry summers ."
3471075842,6/22/2023 20:49:45,6655928138,6/22/2023 20:48:42,False,cf_internal,1.0,47004074,US,Indiana,Columbus,73.103.214.139,,these are not two independent clauses so the comma is incorrect,not_annotatable,,"The two return to find the Dark Mark over Hogwarts {=>,} and Death Eaters attacking students and teachers .",wiki_test_841,The two return to find the Dark Mark over Hogwarts and Death Eaters attacking students and teachers .,"The two return to find the Dark Mark over Hogwarts , and Death Eaters attacking students and teachers ."
3471075843,7/11/2023 06:02:42,6661916098,7/11/2023 05:46:36,False,cf_internal,1.0,46922503,IT,Veneto,Vicenza,93.70.93.159,,"The model deletes the string of letters for some reason ""A/..."" and its insertion of commas is a bit confusing.",not_annotatable,,"More specialized scientific journals such as the aforementioned chemistry journals , "" Astrophysical Journal {=>,} "" {,=>} and "" Physical Review {=>,} "" {A / B / C / D / E / ...=>} use peer review primarily to filter out obvious mistakes and incompetence , as well as ( borderline ) plagiarism , overly derivative work , and straightforward applications of known methods .",wiki_test_59,"More specialized scientific journals such as the aforementioned chemistry journals , "" Astrophysical Journal "" , and "" Physical Review "" A / B / C / D / E / ... use peer review primarily to filter out obvious mistakes and incompetence , as well as ( borderline ) plagiarism , overly derivative work , and straightforward applications of known methods .","More specialized scientific journals such as the aforementioned chemistry journals , "" Astrophysical Journal , "" and "" Physical Review , "" use peer review primarily to filter out obvious mistakes and incompetence , as well as ( borderline ) plagiarism , overly derivative work , and straightforward applications of known methods ."
3471075844,6/23/2023 12:10:38,6656256489,6/23/2023 12:09:56,False,cf_internal,1.0,46282460,US,Florida,Land O' Lakes,47.198.82.26,,,,"-This word shouldn't be capitalized in this context.
-This edit inserted an Oxford comma.","Similar standards exist for automotive ( ISO 26262 ) , {Medical=>medical} ( IEC 62304 ) {=>,} and nuclear ( IEC 61513 ) {=>industries} .",wiki_test_196,"Similar standards exist for automotive ( ISO 26262 ) , Medical ( IEC 62304 ) and nuclear ( IEC 61513 ) .","Similar standards exist for automotive ( ISO 26262 ) , medical ( IEC 62304 ) , and nuclear ( IEC 61513 ) industries ."
3471075845,7/11/2023 06:27:13,6661930252,7/11/2023 06:25:30,False,cf_internal,1.0,46922503,IT,Veneto,Vicenza,93.70.93.159,,,,"- ""Should have made"" was changed to ""had to make"" to better express the completed nature of the action.
- ""Woods"" was made singular as ""wood"" is a collective noun. 
- ""Up"" was moved before ""a room"" to improve clarity and flow.
- ""Make food"" was replaced with the more concise word ""cook.""","50 years ago , Korean mothers {should have made=>had to make} a fire by burning {woods=>wood} to warm {=>up} a room {up=>} and {make food=>cook} .",fce_test_466,"50 years ago , Korean mothers should have made a fire by burning woods to warm a room up and make food .","50 years ago , Korean mothers had to make a fire by burning wood to warm up a room and cook ."
3471075846,7/11/2023 07:26:32,6661955847,7/11/2023 07:11:55,False,cf_internal,1.0,46922503,IT,Veneto,Vicenza,93.70.93.159,,,,"- ""Was"" was inserted because the phrase is in the passive voice and requires the verb ""to be.""",The Barbican Centre {=>was} built in 1975 . Apart from Banks and important offices .,fce_test_551,The Barbican Centre built in 1975 . Apart from Banks and important offices .,The Barbican Centre was built in 1975 . Apart from Banks and important offices .
3471075847,7/11/2023 07:32:27,6661958110,7/11/2023 07:29:51,False,cf_internal,1.0,46922503,IT,Veneto,Vicenza,93.70.93.159,,,,"- The noun ""invention"" requires an article unless it is plural. 
- ""Of people"" was deleted because ""invention"" implies that it was made by people-
- ""The"" was inserted as is typical when discuss the invention of something, i.e. ""the computer.""
- ""Can't work"" was changed to ""wouldn't"" as the sentence is talking about a hypothetical.
- ""You haven't got"" was changed to ""we didn't already have"" to improve clarity and fluency.","To be honest , {=>the} next great invention {of people=>} , {=>the} computer , {ca=>would} n't work {,=>} if {you=>we did n't already} have {n't got=>} the phone .",fce_test_82,"To be honest , next great invention of people , computer , ca n't work , if you have n't got the phone .","To be honest , the next great invention , the computer , would n't work if we did n't already have the phone ."
3471075848,7/11/2023 08:31:45,6661978300,7/11/2023 08:31:22,False,cf_internal,1.0,46922503,IT,Veneto,Vicenza,93.70.93.159,,,,"- The ""it"" was removed because it is redundant.",The party {it=>} will be nice .,fce_test_248,The party it will be nice .,The party will be nice .
3471075849,7/11/2023 07:28:01,6661956430,7/11/2023 07:26:34,False,cf_internal,1.0,46922503,IT,Veneto,Vicenza,93.70.93.159,,,,"- A comma was inserted after the phrase ""In my opinion"" because it occurs at the beginning of the sentence.
- A comma was inserted before ""because"" as the following clause is complete and independent.
- A comma was inserted after ""art"" because the following clause is complete and independent.","In my opinion {=>,} a guided tour is essential {,=>} because Bourne Castle is a historical place with galleries full of unique works of art {=>,} and you will need a guide to explain everything thoroughly and answer all the questions .",fce_dev_328,"In my opinion a guided tour is essential , because Bourne Castle is a historical place with galleries full of unique works of art and you will need a guide to explain everything thoroughly and answer all the questions .","In my opinion , a guided tour is essential because Bourne Castle is a historical place with galleries full of unique works of art , and you will need a guide to explain everything thoroughly and answer all the questions ."
3471075850,6/23/2023 17:41:00,6656336428,6/23/2023 17:30:51,False,cf_internal,1.0,47004074,US,Indiana,Bloomington,68.38.141.196,,This looks meaning changing to me?,not_annotatable,,"After two seasons as a minor league coach , Foster became bullpen coach for the Florida Marlins from {=>2007} - {=>2009} , moving briefly into the pitching coach job toward the end of the 2007 season .",wiki_test_267,"After two seasons as a minor league coach , Foster became bullpen coach for the Florida Marlins from - , moving briefly into the pitching coach job toward the end of the 2007 season .","After two seasons as a minor league coach , Foster became bullpen coach for the Florida Marlins from 2007 - 2009 , moving briefly into the pitching coach job toward the end of the 2007 season ."
3471075851,6/22/2023 14:03:32,6655853441,6/22/2023 14:03:06,False,cf_internal,1.0,46282460,US,Florida,Land O' Lakes,47.198.82.26,,,,-The correct spelling is 'companion.',They are envious and jealous of your {compnion=>companion} .,wiki_dev_473,They are envious and jealous of your compnion .,They are envious and jealous of your companion .
3471075852,6/23/2023 17:10:50,6656325889,6/23/2023 17:10:17,False,cf_internal,1.0,47004074,US,Indiana,Bloomington,68.38.141.196,,,,"- ""with"" is more grammatical than ""having.""
- A comma was added before a relative clause.","Originally built with three operational units {having=>with} a design rating of 660MW MCR ( Maximum Continuous Rating ) , this was increased to 685MW during commissioning with practically no additional engineering works required {=>,} which is testament to the robust design standards rigorously upheld by the CEGB .",wiki_dev_913,"Originally built with three operational units having a design rating of 660MW MCR ( Maximum Continuous Rating ) , this was increased to 685MW during commissioning with practically no additional engineering works required which is testament to the robust design standards rigorously upheld by the CEGB .","Originally built with three operational units with a design rating of 660MW MCR ( Maximum Continuous Rating ) , this was increased to 685MW during commissioning with practically no additional engineering works required , which is testament to the robust design standards rigorously upheld by the CEGB ."
3471075853,6/22/2023 20:50:38,6655928270,6/22/2023 20:49:46,False,cf_internal,1.0,47004074,US,Indiana,Columbus,73.103.214.139,,,,"- The comma was added before the conjunction ""and"" that is used to conjoin the two independent clauses.","The music video was released on November 12 , 2009 {=>,} and the song was made available for download in the iTunes Store on December 1 , 2009 .",wiki_dev_742,"The music video was released on November 12 , 2009 and the song was made available for download in the iTunes Store on December 1 , 2009 .","The music video was released on November 12 , 2009 , and the song was made available for download in the iTunes Store on December 1 , 2009 ."
3471075854,6/23/2023 16:40:40,6656317594,6/23/2023 16:39:52,False,cf_internal,1.0,47004074,US,Indiana,Bloomington,68.38.141.196,,,,"- Commas were added around the noun phrase ""Dean B. Zelinsky"" because it provides more information about the noun phrase ""the founder.""","After nearly ten years of production , the founder {=>,} Dean B. Zelinsky {=>,} decided that he no longer wanted to manufacture guitars and sold the company .",wiki_dev_586,"After nearly ten years of production , the founder Dean B. Zelinsky decided that he no longer wanted to manufacture guitars and sold the company .","After nearly ten years of production , the founder , Dean B. Zelinsky , decided that he no longer wanted to manufacture guitars and sold the company ."
3471075855,6/22/2023 16:48:26,6655884147,6/22/2023 16:47:15,False,cf_internal,1.0,46282460,US,Florida,Land O' Lakes,47.198.82.26,,,,"-This edit corrects this participle to an adjective, 'bothersome.'","For the handicapped , going shopping is not easy and it can be very {bothering=>bothersome} unless shops have facilities for them .",fce_dev_360,"For the handicapped , going shopping is not easy and it can be very bothering unless shops have facilities for them .","For the handicapped , going shopping is not easy and it can be very bothersome unless shops have facilities for them ."
3471075856,7/11/2023 07:52:25,6661964984,7/11/2023 07:51:30,False,cf_internal,1.0,46922503,IT,Veneto,Vicenza,93.70.93.159,,,,"- ""Throughout"" is the standard spelling when referring to the compound word.","{Through out=>Throughout} his rule , he remained silent and preferred to communicate with his council of ministers in sign language and written communication .",wiki_test_500,"Through out his rule , he remained silent and preferred to communicate with his council of ministers in sign language and written communication .","Throughout his rule , he remained silent and preferred to communicate with his council of ministers in sign language and written communication ."
3471075857,6/23/2023 13:23:47,6656274676,6/23/2023 13:19:03,False,cf_internal,1.0,46282460,US,Florida,Land O' Lakes,47.198.82.26,,,,"-'An' is the correct article here because eighteen begins with a vowel sound.
-This comma should not be used here because what follows is a dependent clause.
-This word should not be hyphenated.","The interior 's focal point is {a=>an} 18 ' or 5.5m rose window with flowing tracery , designed by Hugh Easton ( 1906-65 ) {,=>} and situated at the {east-end=>east end} above the high altar .",wiki_dev_809,"The interior 's focal point is a 18 ' or 5.5m rose window with flowing tracery , designed by Hugh Easton ( 1906-65 ) , and situated at the east-end above the high altar .","The interior 's focal point is an 18 ' or 5.5m rose window with flowing tracery , designed by Hugh Easton ( 1906-65 ) and situated at the east end above the high altar ."
3471075858,6/23/2023 12:19:08,6656258916,6/23/2023 12:17:27,False,cf_internal,1.0,46282460,US,Florida,Land O' Lakes,47.198.82.26,,,,"-Because the  following word does not begin with a vowel sound, 'a' is the correct form of the article here.
-Because the phrase being punctuated here is parenthetical, it is set off with commas.","Ray Stantz owns {an=>a} science / occult book shop in Manhattan , {and=>and,} along with Winston {Zeddmore=>Zeddmore,} they put on special appearances at children 's birthday parties .",wiki_test_769,"Ray Stantz owns an science / occult book shop in Manhattan , and along with Winston Zeddmore they put on special appearances at children 's birthday parties .","Ray Stantz owns a science / occult book shop in Manhattan , and, along with Winston Zeddmore, they put on special appearances at children 's birthday parties ."
3471075859,6/23/2023 13:19:02,6656273615,6/23/2023 13:14:34,False,cf_internal,1.0,46282460,US,Florida,Land O' Lakes,47.198.82.26,,,,"-This proper noun should be capitalized.
-'The' shouldn't be here because 'Tezpur University' is a proper noun.
-This edit deletes the ungrammatical 'for' and inserts a comma because what follows is a nonrestrictive clause.
-The noun here needs an article or to be plural.
-The correct preposition here  is 'to' instead of 'with.'
-There shouldn't be a space between the last word in the sentence and the period.","The {department=>Department} of Civil Engineering of {the=>} Tezpur University was established in the year 2009 under the School of {Engineering for=>Engineering,} offering {=>a} B.Tech Degree {with=>to} 16 {students .=>students.}",wiki_dev_104,The department of Civil Engineering of the Tezpur University was established in the year 2009 under the School of Engineering for offering B.Tech Degree with 16 students .,"The Department of Civil Engineering of Tezpur University was established in the year 2009 under the School of Engineering, offering a B.Tech Degree to 16 students."
3471075860,7/11/2023 07:06:43,6661947808,7/11/2023 07:06:18,False,cf_internal,1.0,46922503,IT,Veneto,Vicenza,93.70.93.159,,,,- A comma was inserted to mark the following clause as nonessential.,"It was unbelievable {=>,} and tiring as well .",fce_test_588,It was unbelievable and tiring as well .,"It was unbelievable , and tiring as well ."
