id,errant_original_string,errant_revised_string,errant_error_type,algorithm_n_revisions,original,revised,algorithm_aligned
wiki_test_601,",",,U:PUNCT,3,"Kuklinski was the chief of a planning division of the Polish army , and was a liason between the Polish army and the Russian military .",Kuklinski was the chief of a planning division of the Polish army and a liaison between the Polish army and the Russian military .,"Kuklinski was the chief of a planning division of the Polish army {,=>} and {was=>} a {liason=>liaison} between the Polish army and the Russian military ."
wiki_test_601,was,,U:VERB,3,"Kuklinski was the chief of a planning division of the Polish army , and was a liason between the Polish army and the Russian military .",Kuklinski was the chief of a planning division of the Polish army and a liaison between the Polish army and the Russian military .,"Kuklinski was the chief of a planning division of the Polish army {,=>} and {was=>} a {liason=>liaison} between the Polish army and the Russian military ."
wiki_test_601,liason,liaison,R:SPELL,3,"Kuklinski was the chief of a planning division of the Polish army , and was a liason between the Polish army and the Russian military .",Kuklinski was the chief of a planning division of the Polish army and a liaison between the Polish army and the Russian military .,"Kuklinski was the chief of a planning division of the Polish army {,=>} and {was=>} a {liason=>liaison} between the Polish army and the Russian military ."
wiki_dev_836,then,than,R:SPELL,2,"The Supreme Court of Canada , the country 's court of last resort , is the only court higher then any of the provincial or territorial court of appeals .","The Supreme Court of Canada , the country 's court of last resort , is the only court higher than any of the provincial or territorial courts of appeals .","The Supreme Court of Canada , the country 's court of last resort , is the only court higher {then=>than} any of the provincial or territorial {court=>courts} of appeals ."
wiki_dev_836,court,courts,R:NOUN:NUM,2,"The Supreme Court of Canada , the country 's court of last resort , is the only court higher then any of the provincial or territorial court of appeals .","The Supreme Court of Canada , the country 's court of last resort , is the only court higher than any of the provincial or territorial courts of appeals .","The Supreme Court of Canada , the country 's court of last resort , is the only court higher {then=>than} any of the provincial or territorial {court=>courts} of appeals ."
wiki_dev_493,,a,M:DET,1,They set up Vietnamese flag and deployed four fighting groups to defend the reef .,They set up a Vietnamese flag and deployed four fighting groups to defend the reef .,They set up {=>a} Vietnamese flag and deployed four fighting groups to defend the reef .
wiki_dev_654,",",,U:PUNCT,1,"Just considering the sub-index natural resources , Costa Rica ranks 6th worldwide in terms of the natural resources pillar , but 89th in terms of its cultural resources .","Just considering the sub-index natural resources , Costa Rica ranks 6th worldwide in terms of the natural resources pillar but 89th in terms of its cultural resources .","Just considering the sub-index natural resources , Costa Rica ranks 6th worldwide in terms of the natural resources pillar {,=>} but 89th in terms of its cultural resources ."
fce_test_578,,",",M:PUNCT,4,At first I felt really annoyed and disappointed so I run to my brother in order to explain him what I had seen .,"At first I felt really annoyed and disappointed , so I ran to my brother to explain to him what I had seen .","At first I felt really annoyed and disappointed {=>,} so I {run=>ran} to my brother {in order=>} to explain {=>to} him what I had seen ."
fce_test_578,run,ran,R:VERB:TENSE,4,At first I felt really annoyed and disappointed so I run to my brother in order to explain him what I had seen .,"At first I felt really annoyed and disappointed , so I ran to my brother to explain to him what I had seen .","At first I felt really annoyed and disappointed {=>,} so I {run=>ran} to my brother {in order=>} to explain {=>to} him what I had seen ."
fce_test_578,in order,,U:OTHER,4,At first I felt really annoyed and disappointed so I run to my brother in order to explain him what I had seen .,"At first I felt really annoyed and disappointed , so I ran to my brother to explain to him what I had seen .","At first I felt really annoyed and disappointed {=>,} so I {run=>ran} to my brother {in order=>} to explain {=>to} him what I had seen ."
fce_test_578,,to,M:PREP,4,At first I felt really annoyed and disappointed so I run to my brother in order to explain him what I had seen .,"At first I felt really annoyed and disappointed , so I ran to my brother to explain to him what I had seen .","At first I felt really annoyed and disappointed {=>,} so I {run=>ran} to my brother {in order=>} to explain {=>to} him what I had seen ."
wiki_dev_613,,",",M:PUNCT,2,Until 1990 the museum worked as a branch of the Brukenthal Museum Complex and in this period it increased the number of houses and edifices .,"Until 1990 , the museum worked as a branch of the Brukenthal Museum Complex and during this period it increased the number of houses and edifices .","Until 1990 {=>,} the museum worked as a branch of the Brukenthal Museum Complex and {in=>during} this period it increased the number of houses and edifices ."
wiki_dev_613,in,during,R:PREP,2,Until 1990 the museum worked as a branch of the Brukenthal Museum Complex and in this period it increased the number of houses and edifices .,"Until 1990 , the museum worked as a branch of the Brukenthal Museum Complex and during this period it increased the number of houses and edifices .","Until 1990 {=>,} the museum worked as a branch of the Brukenthal Museum Complex and {in=>during} this period it increased the number of houses and edifices ."
fce_dev_796,,you,M:PRON,2,I am happy to write a letter to you .,I am happy to write you a letter .,I am happy to write {=>you} a letter {to you=>} .
fce_dev_796,to you,,U:OTHER,2,I am happy to write a letter to you .,I am happy to write you a letter .,I am happy to write {=>you} a letter {to you=>} .
wiki_dev_147,"Berkeley ,","Berkeley,",R:ORTH,3,"Mullis , reflecting the same general attitude , a distrust of the establishment , perhaps bred during his seven years at Berkeley , also denigrates concern about global warming , denying that it is known to be human caused , pointing out that such terms as Miocene , Pliocene , etc. , refer to geologic ages in which , indepnedent of man 's effects , climate on earth has varied considerably .","Mullis , reflecting the same general attitude , a distrust of the establishment , perhaps bred during his seven years at Berkeley, also denigrates concern about global warming , denying that it is known to be human caused , pointing out that such terms as Miocene , Pliocene , etc. refer to geologic ages in which , independent of man 's effects , climate on earth has varied considerably .","Mullis , reflecting the same general attitude , a distrust of the establishment , perhaps bred during his seven years at {Berkeley ,=>Berkeley,} also denigrates concern about global warming , denying that it is known to be human caused , pointing out that such terms as Miocene , Pliocene , etc. {,=>} refer to geologic ages in which , {indepnedent=>independent} of man 's effects , climate on earth has varied considerably ."
wiki_dev_147,",",,U:PUNCT,3,"Mullis , reflecting the same general attitude , a distrust of the establishment , perhaps bred during his seven years at Berkeley , also denigrates concern about global warming , denying that it is known to be human caused , pointing out that such terms as Miocene , Pliocene , etc. , refer to geologic ages in which , indepnedent of man 's effects , climate on earth has varied considerably .","Mullis , reflecting the same general attitude , a distrust of the establishment , perhaps bred during his seven years at Berkeley, also denigrates concern about global warming , denying that it is known to be human caused , pointing out that such terms as Miocene , Pliocene , etc. refer to geologic ages in which , independent of man 's effects , climate on earth has varied considerably .","Mullis , reflecting the same general attitude , a distrust of the establishment , perhaps bred during his seven years at {Berkeley ,=>Berkeley,} also denigrates concern about global warming , denying that it is known to be human caused , pointing out that such terms as Miocene , Pliocene , etc. {,=>} refer to geologic ages in which , {indepnedent=>independent} of man 's effects , climate on earth has varied considerably ."
wiki_dev_147,indepnedent,independent,R:SPELL,3,"Mullis , reflecting the same general attitude , a distrust of the establishment , perhaps bred during his seven years at Berkeley , also denigrates concern about global warming , denying that it is known to be human caused , pointing out that such terms as Miocene , Pliocene , etc. , refer to geologic ages in which , indepnedent of man 's effects , climate on earth has varied considerably .","Mullis , reflecting the same general attitude , a distrust of the establishment , perhaps bred during his seven years at Berkeley, also denigrates concern about global warming , denying that it is known to be human caused , pointing out that such terms as Miocene , Pliocene , etc. refer to geologic ages in which , independent of man 's effects , climate on earth has varied considerably .","Mullis , reflecting the same general attitude , a distrust of the establishment , perhaps bred during his seven years at {Berkeley ,=>Berkeley,} also denigrates concern about global warming , denying that it is known to be human caused , pointing out that such terms as Miocene , Pliocene , etc. {,=>} refer to geologic ages in which , {indepnedent=>independent} of man 's effects , climate on earth has varied considerably ."
wiki_dev_382,that were,,U:OTHER,2,"The song contains a few lyrics near the end of the song , coming in at 7 : 30 , that were written by Burton which are spoken by James Hetfield .","The song contains a few lyrics near the end of the song , coming in at 7 : 30 , written by Burton , which are spoken by James Hetfield .","The song contains a few lyrics near the end of the song , coming in at 7 : 30 , {that were=>} written by Burton {=>,} which are spoken by James Hetfield ."
wiki_dev_382,,",",M:PUNCT,2,"The song contains a few lyrics near the end of the song , coming in at 7 : 30 , that were written by Burton which are spoken by James Hetfield .","The song contains a few lyrics near the end of the song , coming in at 7 : 30 , written by Burton , which are spoken by James Hetfield .","The song contains a few lyrics near the end of the song , coming in at 7 : 30 , {that were=>} written by Burton {=>,} which are spoken by James Hetfield ."
wiki_dev_525,,of,M:PREP,1,"In the semi-final versus Germany , Bessone scored two the US ' three goals .","In the semi-final versus Germany , Bessone scored two of the US ' three goals .","In the semi-final versus Germany , Bessone scored two {=>of} the US ' three goals ."
wiki_dev_876,been,,U:VERB:TENSE,3,"StormierZiggy alleged that the moderators had been been waiting weeks to ban him and his friends for anything , because they disliked them for "" speaking their minds and telling the truth "" .","StormierZiggy alleged that the moderators had been waiting weeks to ban him and his friends for anything , because they disliked them for "" speaking their minds and telling the truth . ""","StormierZiggy alleged that the moderators had {been=>} been waiting weeks to ban him and his friends for anything , because they disliked them for "" speaking their minds and telling the truth {=>.} "" {.=>}"
wiki_dev_876,""" .",". """,R:WO,3,"StormierZiggy alleged that the moderators had been been waiting weeks to ban him and his friends for anything , because they disliked them for "" speaking their minds and telling the truth "" .","StormierZiggy alleged that the moderators had been waiting weeks to ban him and his friends for anything , because they disliked them for "" speaking their minds and telling the truth . ""","StormierZiggy alleged that the moderators had {been=>} been waiting weeks to ban him and his friends for anything , because they disliked them for "" speaking their minds and telling the truth {=>.} "" {.=>}"
fce_test_568,", 19 : 30",,U:OTHER,2,"In addition to this , the show did not start on time , 19 : 30 , so I had to wait for 45 minutes .","In addition to this , the show did not start on time , so I had to wait 45 minutes .","In addition to this , the show did not start on time , {19 : 30 ,=>} so I had to wait {for=>} 45 minutes ."
fce_test_568,for,,U:PREP,2,"In addition to this , the show did not start on time , 19 : 30 , so I had to wait for 45 minutes .","In addition to this , the show did not start on time , so I had to wait 45 minutes .","In addition to this , the show did not start on time , {19 : 30 ,=>} so I had to wait {for=>} 45 minutes ."
fce_dev_32,allways,always,R:SPELL,1,"It is not allways easy , but there are rules in every home and you have to respect them .","It is not always easy , but there are rules in every home and you have to respect them .","It is not {allways=>always} easy , but there are rules in every home and you have to respect them ."
wiki_dev_4,havelis,Havelis,R:ORTH,2,"A lot of Jain temples and havelis made in the Jaisalmer , Udaipur , Jodhpur regions have been built by them .","A lot of Jain temples and Havelis made in the Jaisalmer , Udaipur , and Jodhpur regions have been built by them .","A lot of Jain temples and {havelis=>Havelis} made in the Jaisalmer , Udaipur , {=>and} Jodhpur regions have been built by them ."
wiki_dev_4,,and,M:CONJ,2,"A lot of Jain temples and havelis made in the Jaisalmer , Udaipur , Jodhpur regions have been built by them .","A lot of Jain temples and Havelis made in the Jaisalmer , Udaipur , and Jodhpur regions have been built by them .","A lot of Jain temples and {havelis=>Havelis} made in the Jaisalmer , Udaipur , {=>and} Jodhpur regions have been built by them ."
wiki_dev_486,,",",M:PUNCT,3,"Oddly very few ( approxx 50 ) were used by the British Navy , and most were past to other countries .","Oddly , very few ( approx 50 ) were used by the British Navy , and most were passed to other countries .","Oddly {=>,} very few ( {approxx=>approx} 50 ) were used by the British Navy , and most were {past=>passed} to other countries ."
wiki_dev_486,approxx,approx,R:SPELL,3,"Oddly very few ( approxx 50 ) were used by the British Navy , and most were past to other countries .","Oddly , very few ( approx 50 ) were used by the British Navy , and most were passed to other countries .","Oddly {=>,} very few ( {approxx=>approx} 50 ) were used by the British Navy , and most were {past=>passed} to other countries ."
wiki_dev_486,past,passed,R:OTHER,3,"Oddly very few ( approxx 50 ) were used by the British Navy , and most were past to other countries .","Oddly , very few ( approx 50 ) were used by the British Navy , and most were passed to other countries .","Oddly {=>,} very few ( {approxx=>approx} 50 ) were used by the British Navy , and most were {past=>passed} to other countries ."
wiki_test_692,,",",M:PUNCT,1,Ginyu questions Kuririn and learns that he was not able to actually use the Dragon Balls before Gohan shouts out that it 's not actually Goku .,"Ginyu questions Kuririn and learns that he was not able to actually use the Dragon Balls , before Gohan shouts out that it 's not actually Goku .","Ginyu questions Kuririn and learns that he was not able to actually use the Dragon Balls {=>,} before Gohan shouts out that it 's not actually Goku ."
wiki_test_339,police,"police,",R:OTHER,3,"They target the public infrastructure , banks , tourists , police and army buildings and targets they regards the symbols of French power over Corsica .","They target the public infrastructure , banks , tourists , police, army buildings, and targets they regard as the symbols of French power over Corsica .","They target the public infrastructure , banks , tourists , {police and=>police,} army {buildings=>buildings,} and targets they {regards=>regard as} the symbols of French power over Corsica ."
wiki_test_339,and,,U:CONJ,3,"They target the public infrastructure , banks , tourists , police and army buildings and targets they regards the symbols of French power over Corsica .","They target the public infrastructure , banks , tourists , police, army buildings, and targets they regard as the symbols of French power over Corsica .","They target the public infrastructure , banks , tourists , {police and=>police,} army {buildings=>buildings,} and targets they {regards=>regard as} the symbols of French power over Corsica ."
wiki_test_339,buildings,"buildings,",R:OTHER,3,"They target the public infrastructure , banks , tourists , police and army buildings and targets they regards the symbols of French power over Corsica .","They target the public infrastructure , banks , tourists , police, army buildings, and targets they regard as the symbols of French power over Corsica .","They target the public infrastructure , banks , tourists , {police and=>police,} army {buildings=>buildings,} and targets they {regards=>regard as} the symbols of French power over Corsica ."
wiki_test_339,regards,regard,R:VERB:SVA,3,"They target the public infrastructure , banks , tourists , police and army buildings and targets they regards the symbols of French power over Corsica .","They target the public infrastructure , banks , tourists , police, army buildings, and targets they regard as the symbols of French power over Corsica .","They target the public infrastructure , banks , tourists , {police and=>police,} army {buildings=>buildings,} and targets they {regards=>regard as} the symbols of French power over Corsica ."
wiki_test_339,,as,M:PREP,3,"They target the public infrastructure , banks , tourists , police and army buildings and targets they regards the symbols of French power over Corsica .","They target the public infrastructure , banks , tourists , police, army buildings, and targets they regard as the symbols of French power over Corsica .","They target the public infrastructure , banks , tourists , {police and=>police,} army {buildings=>buildings,} and targets they {regards=>regard as} the symbols of French power over Corsica ."
wiki_dev_385,layed,laid,R:VERB:INFL,4,"Tefillin consist of two black leather boxes , one layed on the arm and known as "" shel yad "" ( = "" for hand "" ) , and the other laid on the head and known as "" shel rosh "" ( = "" for head "" ) .","Tefillin consist of two black leather boxes , one laid on the arm and known as the "" Shel Yad "" ( = "" for hand "" ) , and the other laid on the head and known as "" Shel Rosh "" ( = "" for head "" ) .","Tefillin consist of two black leather boxes , one {layed=>laid} on the arm and known as {=>the} "" {shel yad=>Shel Yad} "" ( = "" for hand "" ) , and the other laid on the head and known as "" {shel rosh=>Shel Rosh} "" ( = "" for head "" ) ."
wiki_dev_385,,the,M:DET,4,"Tefillin consist of two black leather boxes , one layed on the arm and known as "" shel yad "" ( = "" for hand "" ) , and the other laid on the head and known as "" shel rosh "" ( = "" for head "" ) .","Tefillin consist of two black leather boxes , one laid on the arm and known as the "" Shel Yad "" ( = "" for hand "" ) , and the other laid on the head and known as "" Shel Rosh "" ( = "" for head "" ) .","Tefillin consist of two black leather boxes , one {layed=>laid} on the arm and known as {=>the} "" {shel yad=>Shel Yad} "" ( = "" for hand "" ) , and the other laid on the head and known as "" {shel rosh=>Shel Rosh} "" ( = "" for head "" ) ."
wiki_dev_385,shel yad,Shel Yad,R:ORTH,4,"Tefillin consist of two black leather boxes , one layed on the arm and known as "" shel yad "" ( = "" for hand "" ) , and the other laid on the head and known as "" shel rosh "" ( = "" for head "" ) .","Tefillin consist of two black leather boxes , one laid on the arm and known as the "" Shel Yad "" ( = "" for hand "" ) , and the other laid on the head and known as "" Shel Rosh "" ( = "" for head "" ) .","Tefillin consist of two black leather boxes , one {layed=>laid} on the arm and known as {=>the} "" {shel yad=>Shel Yad} "" ( = "" for hand "" ) , and the other laid on the head and known as "" {shel rosh=>Shel Rosh} "" ( = "" for head "" ) ."
wiki_dev_385,shel rosh,Shel Rosh,R:ORTH,4,"Tefillin consist of two black leather boxes , one layed on the arm and known as "" shel yad "" ( = "" for hand "" ) , and the other laid on the head and known as "" shel rosh "" ( = "" for head "" ) .","Tefillin consist of two black leather boxes , one laid on the arm and known as the "" Shel Yad "" ( = "" for hand "" ) , and the other laid on the head and known as "" Shel Rosh "" ( = "" for head "" ) .","Tefillin consist of two black leather boxes , one {layed=>laid} on the arm and known as {=>the} "" {shel yad=>Shel Yad} "" ( = "" for hand "" ) , and the other laid on the head and known as "" {shel rosh=>Shel Rosh} "" ( = "" for head "" ) ."
wiki_dev_793,a,,U:DET,1,"Least-squares spectral analysis ( LSSA ) is a method of estimating a frequency spectrum , based on a least squares fit between data and trigonometric functions .","Least-squares spectral analysis ( LSSA ) is a method of estimating a frequency spectrum , based on least squares fit between data and trigonometric functions .","Least-squares spectral analysis ( LSSA ) is a method of estimating a frequency spectrum , based on {a=>} least squares fit between data and trigonometric functions ."
fce_dev_180,think,thing,R:SPELL,2,Now the only think I have to do is to go to computer room and turn on the computer .,Now the only thing I have to do is to go to the computer room and turn on the computer .,Now the only {think=>thing} I have to do is to go to {=>the} computer room and turn on the computer .
fce_dev_180,,the,M:DET,2,Now the only think I have to do is to go to computer room and turn on the computer .,Now the only thing I have to do is to go to the computer room and turn on the computer .,Now the only {think=>thing} I have to do is to go to {=>the} computer room and turn on the computer .
wiki_test_863,,",",M:PUNCT,1,"Indeed , at one point there was discussion of advancing the Portuguese navy north to launch an invasion of the Kolhapur region and , in doing so , remove the threat the Marathas had on Novas Conquistas .","Indeed , at one point , there was discussion of advancing the Portuguese navy north to launch an invasion of the Kolhapur region and , in doing so , remove the threat the Marathas had on Novas Conquistas .","Indeed , at one point {=>,} there was discussion of advancing the Portuguese navy north to launch an invasion of the Kolhapur region and , in doing so , remove the threat the Marathas had on Novas Conquistas ."
wiki_dev_532,,of,M:PREP,2,"Coincidentally , at this same time , Vanderbilt , a naval reserve officer , was ordered to active duty and given command the "" Patrol No .","Coincidentally , at this same time , Vanderbilt , a naval reserve officer , was ordered to active duty and given command of the "" Patrol No. ""","Coincidentally , at this same time , Vanderbilt , a naval reserve officer , was ordered to active duty and given command {=>of} the "" Patrol {No .=>No. ""}"
wiki_dev_532,No,No.,R:NOUN,2,"Coincidentally , at this same time , Vanderbilt , a naval reserve officer , was ordered to active duty and given command the "" Patrol No .","Coincidentally , at this same time , Vanderbilt , a naval reserve officer , was ordered to active duty and given command of the "" Patrol No. ""","Coincidentally , at this same time , Vanderbilt , a naval reserve officer , was ordered to active duty and given command {=>of} the "" Patrol {No .=>No. ""}"
wiki_dev_532,.,"""",R:PUNCT,2,"Coincidentally , at this same time , Vanderbilt , a naval reserve officer , was ordered to active duty and given command the "" Patrol No .","Coincidentally , at this same time , Vanderbilt , a naval reserve officer , was ordered to active duty and given command of the "" Patrol No. ""","Coincidentally , at this same time , Vanderbilt , a naval reserve officer , was ordered to active duty and given command {=>of} the "" Patrol {No .=>No. ""}"
wiki_dev_133,and,",",R:OTHER,1,"He was around twelve years old when his parents left Baghdad for Syria which was under French rule , then for Egypt and which was still Palestine under British rule .","He was around twelve years old when his parents left Baghdad for Syria which was under French rule , then for Egypt , which was still Palestine under British rule .","He was around twelve years old when his parents left Baghdad for Syria which was under French rule , then for Egypt {and=>,} which was still Palestine under British rule ."
fce_dev_385,,'s,M:CONTR,1,It located in the city and the nearest tube station is Moorgate Station .,It 's located in the city and the nearest tube station is Moorgate Station .,It {=>'s} located in the city and the nearest tube station is Moorgate Station .
wiki_test_71,one room,one-room,R:OTHER,3,"Felta School is a one room schoolhouse built in 1906 , that is still on school district property , has been fully restored , and is open to the public as a museum and can be reserved for educational programs .","Felta School is a one-room schoolhouse built in 1906 that is still on school district property , has been fully restored , and is open to the public as a museum. It can be reserved for educational programs .","Felta School is a {one room=>one-room} schoolhouse built in 1906 {,=>} that is still on school district property , has been fully restored , and is open to the public as a {museum and=>museum. It} can be reserved for educational programs ."
wiki_test_71,",",,U:PUNCT,3,"Felta School is a one room schoolhouse built in 1906 , that is still on school district property , has been fully restored , and is open to the public as a museum and can be reserved for educational programs .","Felta School is a one-room schoolhouse built in 1906 that is still on school district property , has been fully restored , and is open to the public as a museum. It can be reserved for educational programs .","Felta School is a {one room=>one-room} schoolhouse built in 1906 {,=>} that is still on school district property , has been fully restored , and is open to the public as a {museum and=>museum. It} can be reserved for educational programs ."
wiki_test_71,museum,museum.,R:NOUN,3,"Felta School is a one room schoolhouse built in 1906 , that is still on school district property , has been fully restored , and is open to the public as a museum and can be reserved for educational programs .","Felta School is a one-room schoolhouse built in 1906 that is still on school district property , has been fully restored , and is open to the public as a museum. It can be reserved for educational programs .","Felta School is a {one room=>one-room} schoolhouse built in 1906 {,=>} that is still on school district property , has been fully restored , and is open to the public as a {museum and=>museum. It} can be reserved for educational programs ."
wiki_test_71,and,It,R:OTHER,3,"Felta School is a one room schoolhouse built in 1906 , that is still on school district property , has been fully restored , and is open to the public as a museum and can be reserved for educational programs .","Felta School is a one-room schoolhouse built in 1906 that is still on school district property , has been fully restored , and is open to the public as a museum. It can be reserved for educational programs .","Felta School is a {one room=>one-room} schoolhouse built in 1906 {,=>} that is still on school district property , has been fully restored , and is open to the public as a {museum and=>museum. It} can be reserved for educational programs ."
wiki_dev_255,,",",M:PUNCT,3,"In 1943 he obtained a PhD from that university for his research on the effect of physical environment on the forms of villages and folk architecture in Poland , Belarus and Ukraine .","In 1943 , he obtained a PhD from that university for his research on the effect of the physical environment on the forms of villages and folk architecture in Poland , Belarus , and Ukraine .","In 1943 {=>,} he obtained a PhD from that university for his research on the effect of {=>the} physical environment on the forms of villages and folk architecture in Poland , Belarus {=>,} and Ukraine ."
wiki_dev_255,,the,M:DET,3,"In 1943 he obtained a PhD from that university for his research on the effect of physical environment on the forms of villages and folk architecture in Poland , Belarus and Ukraine .","In 1943 , he obtained a PhD from that university for his research on the effect of the physical environment on the forms of villages and folk architecture in Poland , Belarus , and Ukraine .","In 1943 {=>,} he obtained a PhD from that university for his research on the effect of {=>the} physical environment on the forms of villages and folk architecture in Poland , Belarus {=>,} and Ukraine ."
wiki_dev_255,,",",M:PUNCT,3,"In 1943 he obtained a PhD from that university for his research on the effect of physical environment on the forms of villages and folk architecture in Poland , Belarus and Ukraine .","In 1943 , he obtained a PhD from that university for his research on the effect of the physical environment on the forms of villages and folk architecture in Poland , Belarus , and Ukraine .","In 1943 {=>,} he obtained a PhD from that university for his research on the effect of {=>the} physical environment on the forms of villages and folk architecture in Poland , Belarus {=>,} and Ukraine ."
wiki_dev_380,"""",,U:PUNCT,7,""" And in response to the onsbervation that You do n't necessarily look at your partner while doing Aikido : "" If you ' look ' at something you are attached to it .","And in response to the observation that you do n't necessarily look at your partner while doing Aikido : If you "" look "" at something , you are attached to it .","{""=>} And in response to the {onsbervation=>observation} that {You=>you} do n't necessarily look at your partner while doing Aikido : {""=>} If you {'=>""} look {'=>""} at something {=>,} you are attached to it ."
wiki_dev_380,onsbervation,observation,R:SPELL,7,""" And in response to the onsbervation that You do n't necessarily look at your partner while doing Aikido : "" If you ' look ' at something you are attached to it .","And in response to the observation that you do n't necessarily look at your partner while doing Aikido : If you "" look "" at something , you are attached to it .","{""=>} And in response to the {onsbervation=>observation} that {You=>you} do n't necessarily look at your partner while doing Aikido : {""=>} If you {'=>""} look {'=>""} at something {=>,} you are attached to it ."
wiki_dev_380,You,you,R:ORTH,7,""" And in response to the onsbervation that You do n't necessarily look at your partner while doing Aikido : "" If you ' look ' at something you are attached to it .","And in response to the observation that you do n't necessarily look at your partner while doing Aikido : If you "" look "" at something , you are attached to it .","{""=>} And in response to the {onsbervation=>observation} that {You=>you} do n't necessarily look at your partner while doing Aikido : {""=>} If you {'=>""} look {'=>""} at something {=>,} you are attached to it ."
wiki_dev_380,"""",,U:PUNCT,7,""" And in response to the onsbervation that You do n't necessarily look at your partner while doing Aikido : "" If you ' look ' at something you are attached to it .","And in response to the observation that you do n't necessarily look at your partner while doing Aikido : If you "" look "" at something , you are attached to it .","{""=>} And in response to the {onsbervation=>observation} that {You=>you} do n't necessarily look at your partner while doing Aikido : {""=>} If you {'=>""} look {'=>""} at something {=>,} you are attached to it ."
wiki_dev_380,',"""",R:PUNCT,7,""" And in response to the onsbervation that You do n't necessarily look at your partner while doing Aikido : "" If you ' look ' at something you are attached to it .","And in response to the observation that you do n't necessarily look at your partner while doing Aikido : If you "" look "" at something , you are attached to it .","{""=>} And in response to the {onsbervation=>observation} that {You=>you} do n't necessarily look at your partner while doing Aikido : {""=>} If you {'=>""} look {'=>""} at something {=>,} you are attached to it ."
wiki_dev_380,',"""",R:PUNCT,7,""" And in response to the onsbervation that You do n't necessarily look at your partner while doing Aikido : "" If you ' look ' at something you are attached to it .","And in response to the observation that you do n't necessarily look at your partner while doing Aikido : If you "" look "" at something , you are attached to it .","{""=>} And in response to the {onsbervation=>observation} that {You=>you} do n't necessarily look at your partner while doing Aikido : {""=>} If you {'=>""} look {'=>""} at something {=>,} you are attached to it ."
wiki_dev_380,,",",M:PUNCT,7,""" And in response to the onsbervation that You do n't necessarily look at your partner while doing Aikido : "" If you ' look ' at something you are attached to it .","And in response to the observation that you do n't necessarily look at your partner while doing Aikido : If you "" look "" at something , you are attached to it .","{""=>} And in response to the {onsbervation=>observation} that {You=>you} do n't necessarily look at your partner while doing Aikido : {""=>} If you {'=>""} look {'=>""} at something {=>,} you are attached to it ."
wiki_test_118,",",.,R:PUNCT,2,"Emily begged David to take a letter of forgiveness to Ham , but on his arrival at Yarmouth the town was deserted and a fierce storm was raging .","Emily begged David to take a letter of forgiveness to Ham . On his arrival at Yarmouth , the town was deserted and a fierce storm was raging .","Emily begged David to take a letter of forgiveness to Ham {, but on=>. On} his arrival at Yarmouth {=>,} the town was deserted and a fierce storm was raging ."
wiki_test_118,but on,On,U:CONJ,2,"Emily begged David to take a letter of forgiveness to Ham , but on his arrival at Yarmouth the town was deserted and a fierce storm was raging .","Emily begged David to take a letter of forgiveness to Ham . On his arrival at Yarmouth , the town was deserted and a fierce storm was raging .","Emily begged David to take a letter of forgiveness to Ham {, but on=>. On} his arrival at Yarmouth {=>,} the town was deserted and a fierce storm was raging ."
wiki_test_118,,",",M:PUNCT,2,"Emily begged David to take a letter of forgiveness to Ham , but on his arrival at Yarmouth the town was deserted and a fierce storm was raging .","Emily begged David to take a letter of forgiveness to Ham . On his arrival at Yarmouth , the town was deserted and a fierce storm was raging .","Emily begged David to take a letter of forgiveness to Ham {, but on=>. On} his arrival at Yarmouth {=>,} the town was deserted and a fierce storm was raging ."
wiki_dev_171,..,".""",R:PUNCT,1,"George Harrison remarked , "" Ravi Shanker is the godfather of World Music and Lord Buckley made me laugh ..","George Harrison remarked , "" Ravi Shanker is the godfather of World Music and Lord Buckley made me laugh .""","George Harrison remarked , "" Ravi Shanker is the godfather of World Music and Lord Buckley made me laugh {..=>.""}"
fce_test_357,It,I think it,M:OTHER,2,It will be very awful .,I think it would be better for me to travel in July .,{It will=>I think it would} be {very awful=>better for me to travel in July} .
fce_test_357,will,would,R:VERB:TENSE,2,It will be very awful .,I think it would be better for me to travel in July .,{It will=>I think it would} be {very awful=>better for me to travel in July} .
fce_test_357,very awful,better for me to travel in July,R:OTHER,2,It will be very awful .,I think it would be better for me to travel in July .,{It will=>I think it would} be {very awful=>better for me to travel in July} .
fce_dev_429,So,"Therefore ,",R:OTHER,2,So I am going to ask for a refund ...,"Therefore , I am going to ask for a refund .","{So=>Therefore ,} I am going to ask for a refund {...=>.}"
fce_dev_429,...,.,R:PUNCT,2,So I am going to ask for a refund ...,"Therefore , I am going to ask for a refund .","{So=>Therefore ,} I am going to ask for a refund {...=>.}"
fce_test_198,low quality,low-quality,R:OTHER,1,"Furthermore , sometimes you can not find a variety of goods and you eventually buy a low quality product .","Furthermore , sometimes you can not find a variety of goods and you eventually buy a low-quality product .","Furthermore , sometimes you can not find a variety of goods and you eventually buy a {low quality=>low-quality} product ."
fce_test_712,,",",M:PUNCT,2,I choose singing because I love singing and I am in a choir for 7 years now .,"I choose singing because I love singing , and I have been in a choir for 7 years now .","I choose singing because I love singing {=>,} and I {am=>have been} in a choir for 7 years now ."
fce_test_712,am,have been,R:VERB:TENSE,2,I choose singing because I love singing and I am in a choir for 7 years now .,"I choose singing because I love singing , and I have been in a choir for 7 years now .","I choose singing because I love singing {=>,} and I {am=>have been} in a choir for 7 years now ."
